,V00001.png,V00002.png,V00003.png,V00004.png,V00005.png,V00006.png,V00007.png,V00008.png,V00009.png,V00010.png,V00011.png,V00012.png,V00013.png,V00014.png,V00015.png,V00016.png,V00017.png,V00018.png,V00019.png,V00020.png,V00021.png,V00022.png,V00023.png,V00024.png,V00025.png,V00026.png,V00027.png,V00028.png,V00029.png,V00030.png
V00019.png,0.6216524264024523,0.621680600531392,0.6323966279399499,0.7115042542663406,0.7156711214218772,0.6821206929030582,0.6821933909710034,0.6538691923325315,0.6661042172171919,0.6742724647911406,0.7027177649427336,0.6883857793452,0.6790746493161256,0.6888270532634413,0.6860421612496351,0.6883031481074148,0.7204021385892527,0.7304802525694893,1.0,0.8590761837153363,0.8400216136357915,0.8256852946681447,0.8321208523258574,0.8327459263945014,0.7950377549237582,0.7804395437679117,0.7965327455017748,0.7734571391375173,0.7959889298046727,0.7881521866276416
V00020.png,0.6021530575904243,0.6163754418193761,0.627398814631632,0.6992359484232733,0.7167219206342947,0.7054444464061967,0.6850453170812738,0.6574066027003589,0.6534454794092164,0.6707938211626026,0.7038542729572905,0.6841686142390946,0.6789899768197197,0.691064472716732,0.6772843758399573,0.6789695574773692,0.7092398993793856,0.7093342555953112,0.8590761837153363,1.0,0.8211329075994471,0.8244306173179767,0.8232079781110924,0.8239841107128141,0.7919892066988694,0.7762771068094519,0.7842605553698083,0.79954663027455,0.7812129703957443,0.7843107566136011
V00021.png,0.6560713953505102,0.6672274132455374,0.6824201926506509,0.6930118683590948,0.6946137601644665,0.6826186413397325,0.6787731898315921,0.6405720178285429,0.6820528925786744,0.6840371239891466,0.7021748956801643,0.681224367009749,0.7218380178679094,0.721352133947355,0.7136260918466436,0.7274398817261553,0.7311430692505284,0.7225211595095729,0.8400216136357915,0.8211329075994471,1.0,0.8376306528479427,0.833297732994692,0.8322461376731343,0.8383087763282666,0.8316965535523354,0.8141763600759435,0.7357771583770338,0.8393942167648042,0.8316430156425979
V00022.png,0.6214517720639027,0.6287839979739587,0.6593887156493431,0.6997887771170143,0.7319236227962831,0.7072110068286497,0.7178924431128995,0.6800452863560631,0.6834182785042375,0.6957739484303531,0.7201116405029747,0.6960641457919879,0.6933157201963653,0.6958095251794525,0.6803328367140049,0.6908067633092164,0.7335099343135759,0.7193602002374158,0.8256852946681447,0.8244306173179767,0.8376306528479427,1.0,0.9093044639319287,0.9118404856163089,0.8289536291505267,0.8136315044012049,0.8003249734305996,0.7834672314619423,0.8170660885597615,0.82597734825813
V00023.png,0.6282761694882556,0.6376179187225304,0.663219763953085,0.7088937551028793,0.7333199659914893,0.7116431775749804,0.7168088658437008,0.6880212128105921,0.6876172844183405,0.7026963894286137,0.7235169253351553,0.7002520067192778,0.695797712140513,0.7014969997435605,0.6850766735720785,0.6937070089206362,0.7341463066252073,0.7324489980425475,0.8321208523258574,0.8232079781110924,0.833297732994692,0.9093044639319287,1.0,0.9175589547263446,0.8161944926544378,0.8135133564612964,0.7969062593217485,0.7889255872328952,0.8080455150158059,0.8092526998278821
V00024.png,0.6253093191620958,0.6372250256099448,0.6649669570241086,0.7112192053118956,0.7342825729997425,0.7103013541321448,0.7144747299019172,0.6866724122338964,0.6883021580944735,0.7021787987891303,0.7218851051208552,0.6974432649999902,0.6985105706171569,0.698020865518612,0.6867618600428975,0.6892541355532824,0.7313724462465692,0.7277323417758405,0.8327459263945014,0.8239841107128141,0.8322461376731343,0.9118404856163089,0.9175589547263446,1.0,0.813548537533577,0.8119377226542511,0.7948236398501736,0.7887873378311172,0.8099536007657877,0.8152275865668169
V00025.png,0.648260896278427,0.65479297607081,0.6753276458842845,0.6580879309854133,0.6811897267907132,0.6652838757239106,0.6380598947913702,0.6096344676157259,0.6365170885211675,0.661397262204708,0.6603347569129626,0.6393752058964767,0.6974218333446354,0.6972477452192297,0.6799963242460363,0.710162035241145,0.7096395040478838,0.6951496163815086,0.7950377549237582,0.7919892066988694,0.8383087763282666,0.8289536291505267,0.8161944926544378,0.813548537533577,1.0,0.8709539383837006,0.8327610653552446,0.7335650277193915,0.8380188774772972,0.8488232789966212
V00026.png,0.685825279492643,0.6942678745916298,0.7016380139263156,0.6809503107676048,0.6869775439167433,0.6840201872814821,0.6588459658037263,0.6307136556395267,0.6590463191656665,0.6905888960143638,0.6829926202409461,0.6679767621414581,0.7193310029063371,0.7275098167218054,0.7081029373884602,0.736118782346342,0.7327788786673044,0.717279005515126,0.7804395437679117,0.7762771068094519,0.8316965535523354,0.8136315044012049,0.8135133564612964,0.8119377226542511,0.8709539383837006,1.0,0.8310171775429238,0.7417723769760888,0.8430620988531816,0.8396069977511784
V00027.png,0.672675451649031,0.6668748264023835,0.6838999105138831,0.6689031150582374,0.6788980652386305,0.6587789653888664,0.6510752343616165,0.6178294840457388,0.6602357512995994,0.6846868747644691,0.6759199918977535,0.6621489147688999,0.7084916463323876,0.7142383488411166,0.7086135483353344,0.71623042112596,0.7208620411637415,0.7121556762516904,0.7965327455017748,0.7842605553698083,0.8141763600759435,0.8003249734305996,0.7969062593217485,0.7948236398501736,0.8327610653552446,0.8310171775429238,1.0,0.7390216964713663,0.8447084360147836,0.8393035342680335
V00028.png,0.5539741127823169,0.5676427398194034,0.5923387197743551,0.702727749827275,0.7194127749447878,0.710331641510829,0.7015901109002893,0.6866622077191675,0.6618411772119103,0.6583479101904841,0.714398321332237,0.707172594509155,0.6449694043171317,0.655161837018535,0.6515684347626803,0.6481918916225055,0.6853430035842115,0.6899902029327288,0.7734571391375173,0.79954663027455,0.7357771583770338,0.7834672314619423,0.7889255872328952,0.7887873378311172,0.7335650277193915,0.7417723769760888,0.7390216964713663,1.0,0.7284812603412161,0.7333129873041021
V00029.png,0.6700404015077595,0.6671333754373595,0.6875239212727962,0.6724682008798891,0.6797463427979181,0.66991262783449,0.6636859354480845,0.6242873603296255,0.6519451382479482,0.660958656673588,0.6758948787703928,0.6578206315365632,0.7165007763271765,0.715676886023182,0.7111948632119203,0.7147170202113015,0.7147895780420453,0.7075052256641884,0.7959889298046727,0.7812129703957443,0.8393942167648042,0.8170660885597615,0.8080455150158059,0.8099536007657877,0.8380188774772972,0.8430620988531816,0.8447084360147836,0.7284812603412161,1.0,0.8821641000976603
V00030.png,0.6537448662563351,0.6596626008963882,0.6699485554427135,0.6675126326259276,0.6790917663651339,0.6603401912009084,0.653321782742257,0.620990724519209,0.6478949478092348,0.6592904511192353,0.6760619122123972,0.6521039948388657,0.7099957564965934,0.7108575240333997,0.7078809694370095,0.7039400109346928,0.6940596802997197,0.6963668276413453,0.7881521866276416,0.7843107566136011,0.8316430156425979,0.82597734825813,0.8092526998278821,0.8152275865668169,0.8488232789966212,0.8396069977511784,0.8393035342680335,0.7333129873041021,0.8821641000976603,1.0
